x0, x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, y
773, -597, 190, -65, 532, -396, 712, -451, -840, -22, -575, 11, 758, 502, -456, 498, -156, -440, 119, -725, 8, -261, -747, -797, 688, 374, 236, 52, 403, 828, 710794
-508, 607, 773, 306, 826, -316, -357, -400, 739, 451, 123, -405, 880, -919, 9, -434, -670, -735, -52, -513, -238, -967, -796, 447, -369, -127, 623, 628, 736, -758, -2486779
-30, -794, 818, -546, -946, 373, -692, -845, 678, 350, 868, -733, 677, -436, -657, -39, -305, -785, -470, -713, -131, -972, -927, 320, 954, -577, -786, -79, -880, 659, 3057640
-81, 475, 969, 363, 248, -455, 475, -702, 774, 517, -833, 657, 67, -567, 250, 239, -840, 445, -267, 824, -609, -311, -651, 637, 119, -592, 206, 901, -103, 565, 1037225
-333, 189, 793, -987, 550, -302, 575, 801, 866, -915, 915, 618, -779, -360, 541, -604, 926, -256, 712, -627, -156, 503, -440, 41, -521, -149, -9, 165, -154, -289, 974255
665, -469, 961, 583, -506, 462, -740, 659, -790, -234, 587, 844, -154, -488, -257, -420, -919, -547, 314, -617, 869, 274, 785, 579, 373, 323, 272, -487, -644, -604, 1708942
-624, 173, -526, -156, -656, -495, -483, -473, -995, 271, -755, 700, -312, -437, -826, -151, 914, -607, 380, 224, 796, 331, -536, 761, -677, 930, -379, 808, 142, -183, -460234
515, 966, -674, 318, 408, 855, 938, 363, -259, 675, 160, -867, -269, 843, 309, 74, 528, -791, -267, 346, 794, 131, -100, 869, -499, 922, -584, -187, -507, 736, 1263708
816, 175, -307, 668, -741, -765, -741, -850, -569, 828, -669, 490, 181, 856, 41, -598, 770, -275, 69, -176, -616, -201, 468, -881, -835, -5, -255, -784, -723, -664, -1116533
181, -801, -26, -230, -29, 207, 693, 23, -869, -386, -574, -17, -710, 862, 932, -454, 553, -2, 423, -936, -393, -74, 975, -620, -665, 422, -940, 78, -644, -255, 949409
-85, 265, 201, 270, 845, 147, -553, 937, -780, 194, 580, -595, 78, 490, 899, -403, -765, -128, 955, -311, -488, 33, -284, 985, 61, -291, 786, -187, 823, -407, -1951129
-551, 665, -210, 909, 365, 295, -289, 34, 718, -753, 688, -209, -450, -160, -498, -23, -927, 328, -562, -181, -499, 79, 607, 36, -377, 377, 4, 100, -959, -395, -3023426
280, -161, 673, 436, -604, 63, -445, 3, 401, 318, -757, -225, -748, -448, 736, -177, 126, 987, -917, -736, -350, 756, 695, -882, 654, 444, 54, 981, -155, -567, 980370
-568, -545, -795, -32, -133, -274, -645, -397, -696, -115, 276, 713, -171, -517, 1000, 357, -125, -25, -882, -90, 367, 733, -120, -918, -76, 562, -15, 828, -230, -891, -616080
-31, -853, -216, -316, -721, 846, 966, -59, 494, -678, 548, 222, -908, -801, -657, 728, 157, -176, 315, 316, -435, 243, 652, -554, 951, -971, 758, -939, 839, 518, 1261372
785, 87, 846, 702, -589, 537, 947, -291, -401, 249, -843, 182, 397, -283, 814, -80, -137, -49, 202, -604, -881, -805, 174, -133, 155, -512, 392, 588, -529, -231, 3832133
-776, 296, 965, -515, -501, -647, -407, 609, 359, 932, -853, 485, -500, 397, -925, -132, 408, -9, 802, 678, -549, 445, 110, -362, -572, -842, -808, -341, -55, -444, -476567
-850, 842, 669, 357, 782, -259, -543, 610, 794, 925, 984, -850, -152, -603, 980, -493, 607, 72, -268, -200, -936, -727, -237, 101, 56, 97, -390, -264, 303, 463, 97713
832, -10, -597, 488, 13, 138, -999, -139, 747, -892, 721, 880, 97, -640, 974, -793, 744, -491, 288, -898, 266, 652, 194, 457, -293, 228, 262, 280, 809, 665, 701267
-751, -495, -37, 853, -945, -718, -810, 754, 91, -832, -87, -701, -122, -11, 620, 307, 225, 562, -654, 866, -114, -43, -653, 540, 826, -793, 594, 204, -103, -42, -948506
814, 735, -759, -548, -203, -503, -756, 215, 471, -781, -666, 392, 9, -138, 82, 752, 488, -586, -767, 955, 781, -891, -511, -283, -40, 493, 574, -552, 777, 856, -1086855
-920, -757, -195, 659, 865, -493, 524, -799, 201, -753, 252, -932, -914, -874, -96, -302, -760, -291, -3, -80, -407, -609, -289, 252, 588, 500, 245, -394, 958, -505, -5954886
-41, 152, 946, 697, -783, 754, -256, 571, -258, 526, -99, -285, 96, 858, -798, -419, 986, -20, 334, -432, 936, -139, -141, 326, 989, -696, -466, -167, 507, 953, 3334608
-133, -183, -941, 344, -212, -770, 819, 526, 508, -968, -982, -234, -585, -48, 532, -159, 744, 714, -585, 149, 794, 519, 498, -947, 566, -830, -711, -739, -64, 119, -377987
-968, -961, -71, 426, 288, 841, 908, 919, -80, 190, 148, 467, 660, 691, 32, 888, 466, 634, 173, -193, -386, 510, -130, 325, -247, 719, 652, 564, 494, -188, 1328447
414, 74, 916, 655, 685, -791, -106, 76, -857, -14, 660, -799, -562, -850, 444, 486, 579, -307, -232, 0, -141, 551, -543, -407, -115, 353, 185, 74, -373, -516, -110126
-159, -972, -835, -332, -429, -893, 496, 601, -983, 751, 1, -368, -68, -476, -638, -547, -846, 496, 498, 559, 467, 579, 828, 670, -914, 842, 691, 991, 572, 470, -1396813
-108, -953, -989, 518, -851, -769, -5, -664, 988, 149, -6, -286, -843, 954, -106, 121, -225, -300, 746, 520, 471, -588, 50, -99, 699, 446, -660, -920, 552, -496, -4549677
-325, 116, 314, 942, 644, 64, -196, -375, 835, -637, -28, -264, -898, -218, 755, -917, -955, -214, 35, -871, -717, -30, 185, -578, 517, -102, -659, 276, 969, 114, -3568537
-471, 101, 326, -887, -383, -216, 861, 719, 440, 41, -284, -673, -938, -476, -186, 443, 685, -107, -874, 779, -796, -303, 246, -962, -753, -645, 28, 995, -75, -216, 421379
839, -254, -573, -26, -964, -338, -475, 549, -203, 962, 17, -218, 239, 479, 563, 532, 334, 735, 655, 61, 334, -253, 336, -839, -107, -259, 872, 498, 835, 685, 1912979
451, 478, 176, 896, 536, -637, 279, -511, -103, -107, -642, 379, 385, -873, 132, -92, 454, 526, 860, 124, -214, 197, -317, -388, -440, -821, -271, 437, -309, -750, 416027
-655, -316, 594, -903, 273, -847, -785, 206, -621, -636, 337, -144, 207, -184, 420, 211, 418, -813, -548, 694, -609, -729, 294, 995, -477, 84, -399, 838, 9, 783, 517786
403, -841, -357, -663, -916, 994, -27, 205, 735, -465, -736, 943, -590, 624, -757, 728, -649, 499, 548, 46, 934, -183, -521, -184, 157, 610, 59, 439, -980, -614, 606311
-997, -751, 140, 372, 220, 645, -139, -529, -311, -12, -598, -622, -704, 858, -939, -417, 120, 551, -532, -447, -324, 699, -775, 723, -738, 282, -282, 599, -447, 974, -1570727
502, -69, 434, 728, -683, -160, -174, 456, -961, 541, 263, 54, 244, 153, -42, 948, 469, 9, 765, 835, -92, 252, -464, 875, 43, 252, 97, 166, 684, 231, 2198598
889, -541, 281, -729, -667, 75, -185, -430, -818, -583, 976, 150, -456, -341, 72, -650, 435, 585, 670, -959, -81, -247, -982, 481, 594, 754, -560, 488, 812, -204, 1779738
566, 632, 776, 400, -690, -680, 9, -562, 587, 194, -356, 98, 213, 706, 802, -128, 733, 826, 642, -951, -178, -238, 708, -252, 537, 947, -132, -894, 855, -655, 29527
731, 718, 371, 783, 807, -754, 82, -302, 207, 39, -246, -430, -216, 534, 821, -700, 154, 605, -483, -655, 402, -964, 638, -764, -88, -466, -390, 844, -620, -488, -685077
-606, -192, -755, -913, 673, 484, 596, -654, 552, 743, -481, 741, -878, 728, 980, -752, -531, 122, -396, -399, 630, 365, -618, -320, -917, 783, -474, -475, -698, 862, -658782
573, -274, -906, 585, -301, -469, 931, -809, -260, 818, -514, 307, -803, 488, 178, -917, -650, -509, -668, 694, -362, 465, -306, -581, -683, -508, -572, -913, 216, -170, -3023154
-744, 209, 137, -261, 837, -527, 7, 616, 88, -29, 313, 336, 7, 76, 884, 357, 981, 182, -33, -913, 759, 993, -640, -157, -428, 403, 482, -30, 186, -354, 388502
168, -186, 977, 929, 576, -455, -815, 691, 680, 457, -74, -344, 409, 817, 972, -687, -728, -518, -625, -246, -133, 984, -782, -533, 421, 461, 649, -180, -375, -303, -2572787
377, 671, 374, -414, 162, -337, -295, 824, 491, 191, 918, -645, 870, -298, 8, 826, -662, -904, -803, 895, 972, 259, 416, -594, 14, -994, 829, 180, 695, 845, 908420
282, 692, 399, -118, 174, 158, -854, 37, -612, 248, -803, -627, -536, 196, -100, 144, 110, -222, -472, -955, -704, -431, -672, 254, 939, 601, 172, 575, -271, -755, -809038
27, -314, 700, -91, -146, 328, -330, -510, 407, -960, 237, 145, -270, -648, 12, 412, 806, -97, -272, -63, -535, 632, 753, -621, -426, 237, 104, -920, -497, 314, 972532
930, 157, -8, 607, 662, 877, 243, -235, 836, -291, 905, -233, 420, -345, 915, -449, 773, 161, -43, 166, -33, 807, 907, -245, -298, 558, -780, -227, -170, 268, 1818091
-739, 353, -615, -913, 337, 624, -176, 986, -920, 475, -77, 217, -960, -245, 684, 788, -895, 616, -138, -977, -823, -916, -512, 298, 42, -859, -13, -893, -987, -243, 1954614
198, 201, -398, 817, 482, -240, -804, -524, -91, 57, -64, 833, 133, -710, 908, -324, -166, -867, -332, -347, 363, 404, -699, -826, -48, -191, 166, -938, 757, 484, -1154169
824, -154, 916, 788, 266, 43, 563, -33, 709, -307, -531, -836, -574, -360, -4, -387, -990, 40, 494, 727, 488, 964, 802, -226, -544, 722, -471, -139, 492, 42, -2455909
-576, 81, 981, 854, -931, -831, 899, -809, 622, 527, 587, 830, -306, 622, 614, -56, 769, -850, -366, -392, -372, 117, 907, 421, -872, -933, 953, 519, -173, -541, 923520
995, 571, 756, -981, 145, -787, 665, -689, -856, 339, -979, -365, -856, 393, -753, -983, -579, 214, 16, -660, -708, -677, -213, -414, 171, -824, -539, 594, 303, -66, -823984
-570, 492, 44, 733, -887, -776, -418, -898, -500, -896, 813, -146, -590, -219, 623, 540, -218, -310, -694, 193, 906, 592, -184, -119, 863, -432, 147, -354, 424, -911, -1953019
-372, 202, 932, -539, -806, 318, 225, 350, -45, 996, 375, 174, 762, 809, 151, -347, 992, 82, 21, -438, 606, 693, 647, -533, 144, 912, -527, 478, -116, 212, 4101053
-981, 773, 386, -258, -972, 821, -843, 998, -724, 509, 900, -281, 859, -471, 556, -655, -642, 818, 401, 960, -229, 392, 221, -552, -400, -775, 103, 625, -895, -858, 2197273
-115, -86, -356, 335, -650, -13, -584, 261, 838, 10, 520, 537, -654, 101, 592, -135, -338, -208, 656, -389, 428, -193, -26, -350, -474, -849, 98, 159, -393, 508, 535230
653, 713, 977, -781, 549, 206, 685, -399, 1, 201, 455, 715, -142, -361, 923, -580, -973, 815, -734, -841, -121, -28, -806, -583, -275, -505, -436, 933, -398, -159, 3044023
-491, -65, 494, -950, 332, -59, -757, 257, -453, -568, -329, -82, -460, 882, 679, -619, 688, -182, 442, 872, -790, -799, -879, 23, -514, -898, -243, -923, 136, 510, -1282427
-55, -752, 194, 168, -219, 376, -23, -504, -263, -882, -985, -298, -866, -400, -263, -557, 649, 814, -740, 4, -993, 822, -862, -271, -99, 480, 608, 424, 436, 819, -1235488
-181, -113, -287, 623, -739, -992, -611, -404, 525, -156, 326, -489, 659, 629, 29, -987, 189, -421, 705, 999, -144, -499, 70, -489, -386, -499, -706, -950, 560, -715, -4291950
312, 297, -338, 744, -631, 323, 394, 987, 163, 666, -315, -133, 770, -771, -817, 678, -140, -54, 310, -616, -299, 276, 186, -974, -551, 626, -392, 500, -22, 727, 2774964
611, -642, -95, 330, -532, -70, 760, 494, 688, -789, -833, 410, -447, -403, -381, 656, -297, -743, 403, -390, -462, 879, -986, 64, -758, 145, 885, -719, 734, -70, -1433915
-50, 851, -511, -239, -975, -479, 313, 767, 88, -473, 272, -522, -86, -961, 845, 816, -732, 496, -305, 166, 221, -499, -965, 100, -72, 345, 796, 509, -260, 131, 1175947
-159, 452, 206, 757, 934, -173, -268, -922, 49, -208, 679, -951, 930, -630, -814, 875, 751, -930, 470, -178, 299, -168, -661, 102, -97, 160, 7, -286, -396, -247, -935238
371, 198, -570, 918, -524, -337, 639, 986, 340, 244, 264, 95, -332, -849, -113, 358, -901, 707, -63, 808, -624, 660, 563, 769, -769, -638, 596, -4, 610, 204, -102923
89, 603, -60, -152, -239, 112, 324, -714, 91, 242, -163, -980, 435, -693, 537, 373, 400, 428, 67, -324, -625, -445, 946, 346, -483, -22, 149, -35, 552, 640, 1758466
472, -442, -628, 830, 869, 481, -573, 459, -975, -512, 872, -525, -894, 258, 288, -617, -51, 975, -227, 757, -551, -323, 259, 139, -886, 468, 118, -133, -889, -735, -3058254
-769, 318, -695, -264, 708, -594, 232, 121, -654, 965, -550, -532, 154, 938, -960, 318, -405, -113, -396, 49, -956, -946, 999, 109, -57, -465, 690, -659, 217, -803, -4070207
-328, 671, -857, 471, 839, -882, 547, -562, 71, 508, -521, -227, 673, -57, 270, -596, 270, 829, -561, -831, 153, -689, 201, -238, 780, 344, -397, -240, -525, 915, 259935
-905, 703, 345, -276, 900, 57, 471, 120, -642, 55, -796, -984, 283, 225, 987, 286, -572, -416, 44, 141, -598, -733, -710, 176, 368, 608, -27, 409, 112, 363, -915698
97, -628, 449, 938, 52, -167, -990, 855, 97, -711, -886, -396, 52, 164, -530, 198, 938, -44, -95, -761, 544, -792, -195, -618, -925, 530, -420, -987, 935, -684, -2687763
608, -441, -12, -655, 818, -63, 378, 453, 353, 819, -998, 982, 57, -309, 604, 355, 469, 682, 66, -869, 579, -576, 772, 40, 133, -226, 762, -748, -398, 105, 3409167
-400, -815, 793, -422, -785, -918, 632, -654, 956, 204, 140, -585, 822, 839, 867, 787, 945, -630, 662, 72, 180, 508, 132, 907, -510, -98, 242, 218, -107, -91, 1585789
-530, -816, -714, -818, 700, -445, 762, -483, -231, 649, 287, 902, 31, 928, 581, 724, -14, 514, 47, 765, 387, -615, 787, 775, 730, -496, 195, -512, -505, 289, 1339414
618, -398, 112, 562, -847, 492, -590, -562, -278, 875, 369, -328, 130, -93, 701, -75, -528, 624, 660, 912, 481, -118, 178, -504, 241, -307, -850, 809, 853, 953, 2228235
-572, -711, 228, -51, -955, -206, 167, -316, 479, 842, -731, 397, 990, -386, -396, -346, -59, -395, -172, -668, 771, -20, 318, -899, 60, 924, -680, -117, -679, 646, 2366566
-722, -981, -768, -415, -426, -217, 513, -57, 761, -890, -74, -840, 72, -60, 616, 456, -707, 210, 657, -824, -28, 275, -350, 379, -554, 697, -839, 718, -752, 471, -78580
604, 201, 213, -817, -723, 389, 208, 46, 400, 765, 629, -632, 206, -514, -694, -743, 463, 613, -31, -446, -718, 266, -44, 860, -130, 477, 881, -315, 503, 385, 1646595
-760, -71, -72, 888, -745, 988, -679, -48, -775, -766, -219, -983, 895, 369, 512, -392, -539, -613, 451, -551, 224, -475, -40, 618, -856, 127, -272, -841, -903, -212, -612217
-673, 664, 820, 632, -169, 751, 856, -227, -808, 251, -513, 554, 692, 618, -484, 785, 566, 784, 784, 301, -222, -36, -418, 40, -965, -92, -545, 599, 189, 732, 3438338
940, 855, 338, 836, -470, -630, 180, -345, 44, 752, 215, -789, 900, 207, 160, -26, 354, 471, 951, 671, 752, -989, 835, -958, -733, -36, -135, -437, -13, -622, 85846
819, 546, -620, 946, 838, -214, 4, 898, -57, -779, -229, -556, 542, 466, 624, 609, -6, 344, -44, -509, -820, -596, -296, -390, -705, 650, -804, -547, 372, -99, -1566268
-578, 489, -654, 566, 184, 751, 749, 655, -682, -384, 563, 806, -116, 197, 717, -881, -242, -487, -874, -185, -177, -575, -441, -387, 59, -347, 759, 910, -406, 756, 1150481
-971, -599, 169, -178, -424, -380, 353, 377, -788, -269, -251, -341, -777, 736, 656, 879, -775, 827, 226, 863, -787, -428, -298, 668, 709, -91, -95, -219, -27, 445, -339050
-664, -633, -979, 578, 507, 900, 665, 240, -176, -605, 435, -2, 117, -93, 368, 433, -911, -743, 318, 60, -262, 32, 746, 694, 747, 526, -324, -74, -488, -73, -476298
-777, 951, -591, -600, -588, 185, -564, 816, -954, -478, -430, 316, 549, -176, 758, 878, -403, -782, -98, -844, 717, -563, -903, 322, -943, -252, -258, -812, 818, 199, 1266892
524, 594, 452, -841, -316, -612, 814, -292, 382, -905, 69, 840, 67, -18, 396, -893, -965, 350, -123, -414, 513, -219, 78, 465, -398, -491, -42, 146, -553, 864, 1957834
429, 306, 222, 886, -763, 676, -287, -531, 295, 267, 109, 951, -854, 656, -278, 49, 598, 396, 269, -353, 362, 276, 656, 535, -393, 980, -285, 234, 504, -540, 138727
-615, 645, 374, -297, -81, 31, 420, -901, -728, 235, 219, 175, 510, -578, 260, 38, 563, 418, -113, 66, -951, 486, -348, -814, 342, -512, -489, 376, 676, 368, 2347321
172, 360, -451, -43, -820, -866, -442, -286, 217, -568, -409, -846, -322, 939, -56, 727, -654, -449, -932, -293, -246, -20, 969, -827, -261, 547, -877, 845, 924, -569, -3926354
-933, -195, -855, -215, -353, 333, 403, -33, -511, 5, 511, 390, 380, -450, 425, -988, -776, 958, 605, -806, 882, 256, -302, -482, 966, -69, 565, 721, 79, -517, 491933
-495, -463, 136, 758, -218, -788, -352, 928, -629, 164, 533, -127, 756, -117, 600, 65, -29, -476, 449, -967, 205, -826, -730, 539, -839, 655, -273, -196, 562, 234, 375512
398, 733, -617, 171, -671, -210, -880, 597, 971, 555, -454, 636, -311, 59, 985, 774, 626, 734, -933, 165, -586, 837, -634, -903, 689, -883, -46, 718, 129, 849, 2862693
-397, -547, 117, -122, -416, -549, 126, 163, -387, -117, -624, 404, -403, -760, 626, 216, 646, 763, -433, -409, -70, -752, -510, -48, -49, 472, -137, -478, 698, -325, 778319
-831, -525, -381, 536, 913, 989, 432, -874, 807, 66, 48, -645, -927, -552, 225, 112, 66, 186, -961, 815, 39, 390, -77, -645, 563, 950, 331, 472, 56, 505, -2390950
-685, -971, 186, -341, -784, 607, -408, -228, -759, -433, 581, 483, -271, 525, -849, -102, 963, -22, 671, -769, -359, 932, 301, 215, 233, 897, -280, 845, -741, 837, 2508181
-565, -466, -298, -438, -576, -647, 674, 785, -429, -928, -796, -803, -154, -146, -73, -347, 163, 256, 927, 701, 485, 869, 979, -897, -1, -517, -194, 136, 86, -134, -1045725
-649, 833, -929, 252, -252, 755, 982, 388, -863, 389, 444, -725, 121, 931, 878, 183, 555, 216, 513, 693, -836, -232, -627, -257, -659, -543, -585, -626, 80, 618, 1254992
-285, -232, -772, -175, -542, -773, 531, -66, 679, -142, -750, -324, 692, -787, -366, 930, 974, -993, 751, -324, -278, 221, -675, -936, 496, -514, 530, -136, -205, -587, 93716
-436, -370, -833, 944, 349, 688, 90, -289, -980, 21, 311, -91, 79, -287, 684, -131, 867, 756, -262, 389, -316, 246, -549, -805, 445, 242, 205, 690, -104, -783, -139999
-690, 374, -356, 171, -560, -31, -964, 167, -712, -752, 412, 609, -293, 66, 260, -664, 92, 423, -879, 171, -591, -896, -860, -777, 14, -468, 612, 413, 73, 184, -1216661
282, 856, -830, 711, 797, 890, 377, 252, -37, -444, -851, -363, 919, 453, -431, -546, 149, 173, -173, -704, -757, 265, 488, 321, 306, -415, 834, 577, 244, 668, -350101
630, -475, -825, -518, -652, 187, -220, -852, 342, 618, 965, -110, 653, -311, -159, 971, -712, -202, -452, 16, -669, -911, 515, 571, 660, 777, -299, -565, 482, -685, 67344
569, 874, -382, 335, 536, -425, -88, 708, -17, -951, 520, -833, -303, 855, 423, 644, 930, 77, -228, -445, -747, -197, 626, 288, 294, 354, -127, -877, -668, -519, -1040786
247, -150, 33, -628, -94, -421, -368, 594, 956, 206, -827, 225, -8, -902, -606, -846, 3, 536, 804, -288, 333, 234, 560, -437, 667, 660, 916, -773, 555, 661, -680290
-247, 38, 320, -808, -963, -264, -84, 975, 280, 394, 349, -156, 563, -57, -951, -763, 272, -373, 420, 104, -294, 74, 214, 794, -158, -955, -654, -323, -161, 599, 2437171
358, -768, 249, 280, 194, -224, 322, 459, 173, -159, 191, 459, -194, 553, 816, 52, 315, 202, 350, -610, 393, -321, 928, -139, -172, 494, -874, -323, -53, 398, 1776426
375, -94, 786, 53, 280, -301, 32, -136, -914, -445, -234, -228, -493, 18, -740, 317, 723, -141, -270, -242, -983, -654, -281, -961, 905, -288, 882, -83, -172, -358, -577634
-496, 657, 538, -839, 317, -341, 893, -964, -797, 87, 177, -418, -519, 581, -165, -112, -689, -118, -581, 259, -860, 880, -156, -492, -991, -802, -125, 948, 929, 448, -1738676
374, 738, 113, -493, -505, 508, -845, 819, 547, -892, 641, -102, 308, -694, 764, 75, -172, -400, -783, -660, -589, -496, 993, -366, 652, -548, 178, 256, -752, 810, 3573036
-757, 831, -543, -814, -792, 105, 906, 494, -326, -637, 646, 242, -130, -266, -704, 627, 128, -386, 424, -199, 957, -55, 315, -410, 216, -167, 415, -21, -831, -567, 1585137
433, -389, 839, 587, -975, -981, -950, -447, 986, -279, 488, 733, -629, 838, -63, 776, -318, -897, -786, 515, 648, 359, 600, 210, -830, 177, 801, -986, 269, -61, -2666679
157, -168, 104, 647, -599, 88, 488, 909, 66, -481, -55, 318, -165, -426, 43, -747, 704, 145, -975, -229, -125, 784, 96, 880, 421, 635, 348, 516, -275, -248, 1549387
796, 298, -348, 60, -781, -55, 434, -521, -102, 125, 53, 953, 164, -819, 567, -168, 326, -832, -353, 535, -246, 540, -283, 613, 590, -453, 510, -723, 58, 130, 2503434
-459, -571, 486, 512, -60, -419, 766, -900, -733, 420, -420, 559, 171, 850, -753, -399, 468, 608, -800, 797, -505, -257, 82, 611, 84, 383, -305, 277, -75, -121, -574376
916, -673, 921, 181, 678, -658, -146, 381, 475, -991, -631, 958, -583, -260, 855, -680, -621, -755, 711, 862, -381, 97, -983, -283, 167, -770, 939, -552, 832, 614, -2160354
42, 713, -170, 831, -683, -306, -896, -769, -342, 974, -953, 317, -625, 111, -984, 983, 715, -691, -954, 326, 871, -96, -651, -938, -747, -424, -874, -140, 398, -669, -1313418
852, 899, 102, -758, 973, -411, -801, 625, -515, -829, -130, 894, -326, -171, 629, 448, 320, -490, 41, 253, 212, -174, 343, -644, 709, -347, -139, -738, -483, 825, 1812250
